kernel,dataset,rows,cols,nnzs,elapsed
cusparse,as-735_G_501,7716,7716,19649,0.059082
cusparse,as-735_G_160,7716,7716,13479,0.059082
cusparse,as-735_G_459,7716,7716,18483,0.0571289
cusparse,as-735_G_038,7716,7716,11699,0.0610352
cusparse,as-735_G_488,7716,7716,19102,0.0539551
cusparse,as-735_G_425,7716,7716,17539,0.0529785
cusparse,as-735_G_382,7716,7716,16921,0.0549316
cusparse,as-735_G_044,7716,7716,11755,0.0598145
cusparse,as-735_G_095,7716,7716,12418,0.0559082
cusparse,as-735_G_732,7716,7716,14783,0.0568848
cusparse,as-735_G_353,7716,7716,16327,0.0581055
cusparse,as-735_G_385,7716,7716,16997,0.0571289
cusparse,as-735_G_422,7716,7716,17598,0.0541992
cusparse,as-735_G_043,7716,7716,11780,0.0600586
cusparse,as-735_G_092,7716,7716,12393,0.0549316
cusparse,as-735_G_354,7716,7716,16378,0.0578613
cusparse,as-735_G_611,7716,7716,22265,0.0561523
cusparse,as-735_G_270,7716,7716,14344,0.052002
cusparse,as-735_G_506,7716,7716,19542,0.0578613
cusparse,as-735_G_167,7716,7716,13686,0.0581055
cusparse,as-735_G_328,7716,7716,16350,0.0600586
cusparse,as-735_G_663,7716,7716,23596,0.0507812
cusparse,as-735_G_202,7716,7716,14071,0.0578613
cusparse,as-735_G_115,7716,7716,12728,0.0559082
cusparse,as-735_G_574,7716,7716,21234,0.0539551
cusparse,as-735_G_508,7716,7716,19751,0.0541992
cusparse,as-735_G_169,7716,7716,13665,0.0578613
cusparse,as-735_G_450,7716,7716,18303,0.0551758
cusparse,as-735_G_031,7716,7716,11593,0.0581055
cusparse,as-735_G_481,7716,7716,18923,0.052002
cusparse,as-735_G_326,7716,7716,16359,0.0588379
cusparse,as-735_G_618,7716,7716,22346,0.0551758
cusparse,as-735_G_279,7716,7716,15208,0.0571289
cusparse,as-735_G_457,7716,7716,18193,0.0510254
cusparse,as-735_G_036,7716,7716,11739,0.059082
cusparse,as-735_G_321,7716,7716,16285,0.0588379
cusparse,as-735_G_486,7716,7716,19052,0.0549316
cusparse,as-735_G_664,7716,7716,23646,0.0539551
cusparse,as-735_G_205,7716,7716,14139,0.059082
cusparse,as-735_G_573,7716,7716,21167,0.0510254
cusparse,as-735_G_112,7716,7716,12846,0.0571289
cusparse,as-735_G_497,7716,7716,19520,0.0551758
cusparse,as-735_G_330,7716,7716,16302,0.0571289
cusparse,as-735_G_446,7716,7716,18205,0.0549316
cusparse,as-735_G_027,7716,7716,11133,0.0620117
cusparse,as-735_G_609,7716,7716,22119,0.0549316
cusparse,as-735_G_268,7716,7716,14383,0.0529785
cusparse,as-735_G_562,7716,7716,20966,0.0551758
cusparse,as-735_G_103,7716,7716,12429,0.0559082
cusparse,as-735_G_675,7716,7716,23880,0.0507812
cusparse,as-735_G_214,7716,7716,14165,0.0551758
cusparse,as-735_G_565,7716,7716,21004,0.0559082
cusparse,as-735_G_104,7716,7716,12578,0.0581055
cusparse,as-735_G_672,7716,7716,23806,0.0549316
cusparse,as-735_G_213,7716,7716,13999,0.0600586
cusparse,as-735_G_337,7716,7716,15855,0.0561523
cusparse,as-735_G_490,7716,7716,19220,0.0551758
cusparse,as-735_G_441,7716,7716,18091,0.0559082
cusparse,as-735_G_020,7716,7716,11066,0.0610352
cusparse,as-735_G_519,7716,7716,20005,0.0549316
cusparse,as-735_G_178,7716,7716,13780,0.0600586
cusparse,as-735_G_083,7716,7716,12309,0.0578613
cusparse,as-735_G_724,7716,7716,8814,0.0561523
cusparse,as-735_G_345,7716,7716,16085,0.0559082
cusparse,as-735_G_433,7716,7716,17947,0.0507812
cusparse,as-735_G_394,7716,7716,17163,0.0549316
cusparse,as-735_G_052,7716,7716,11936,0.0610352
cusparse,as-735_G_339,7716,7716,15897,0.0559082
cusparse,as-735_G_517,7716,7716,19979,0.0539551
cusparse,as-735_G_176,7716,7716,13810,0.0561523
cusparse,as-735_G_600,7716,7716,21986,0.0539551
cusparse,as-735_G_261,7716,7716,14718,0.0559082
cusparse,as-735_G_499,7716,7716,19548,0.0539551
cusparse,as-735_G_448,7716,7716,18251,0.0578613
cusparse,as-735_G_029,7716,7716,11586,0.0610352
cusparse,as-735_G_510,7716,7716,19752,0.0549316
cusparse,as-735_G_171,7716,7716,13784,0.0588379
cusparse,as-735_G_607,7716,7716,22190,0.0561523
cusparse,as-735_G_266,7716,7716,14478,0.0539551
cusparse,as-735_G_723,7716,7716,8892,0.0600586
cusparse,as-735_G_084,7716,7716,12236,0.0629883
cusparse,as-735_G_342,7716,7716,15968,0.0559082
cusparse,as-735_G_393,7716,7716,17077,0.0541992
cusparse,as-735_G_434,7716,7716,17973,0.0561523
cusparse,as-735_G_055,7716,7716,11710,0.0610352
cusparse,as-735_G_253,7716,7716,14673,0.0559082
cusparse,as-735_G_632,7716,7716,22628,0.0532227
cusparse,as-735_G_195,7716,7716,14001,0.0610352
cusparse,as-735_G_144,7716,7716,13215,0.0610352
cusparse,as-735_G_282,7716,7716,15279,0.0551758
cusparse,as-735_G_525,7716,7716,20036,0.0539551
cusparse,as-735_G_060,7716,7716,12014,0.0610352
cusparse,as-735_G_401,7716,7716,17386,0.0529785
cusparse,as-735_G_377,7716,7716,16688,0.0551758
cusparse,as-735_G_716,7716,7716,8931,0.0581055
cusparse,as-735_G_588,7716,7716,21735,0.0539551
cusparse,as-735_G_138,7716,7716,13089,0.0581055
cusparse,as-735_G_559,7716,7716,20904,0.052002
cusparse,as-735_G_067,7716,7716,11869,0.0610352
cusparse,as-735_G_406,7716,7716,2379,0.059082
cusparse,as-735_G_370,7716,7716,16658,0.0549316
cusparse,as-735_G_711,7716,7716,6528,0.0610352
cusparse,as-735_G_228,7716,7716,14425,0.059082
cusparse,as-735_G_649,7716,7716,22894,0.0571289
cusparse,as-735_G_698,7716,7716,25574,0.0529785
cusparse,as-735_G_254,7716,7716,14723,0.0500488
cusparse,as-735_G_192,7716,7716,13983,0.059082
cusparse,as-735_G_635,7716,7716,22681,0.0500488
cusparse,as-735_G_143,7716,7716,13126,0.0578613
cusparse,as-735_G_522,7716,7716,20065,0.0529785
cusparse,as-735_G_285,7716,7716,15385,0.0571289
cusparse,as-735_G_069,7716,7716,11893,0.0649414
cusparse,as-735_G_408,7716,7716,2454,0.0610352
cusparse,as-735_G_226,7716,7716,14399,0.0578613
cusparse,as-735_G_581,7716,7716,21459,0.0561523
cusparse,as-735_G_647,7716,7716,22859,0.052002
cusparse,as-735_G_696,7716,7716,25566,0.052002
cusparse,as-735_G_131,7716,7716,12920,0.0551758
cusparse,as-735_G_550,7716,7716,20745,0.0561523
cusparse,as-735_G_015,7716,7716,10919,0.0578613
cusparse,as-735_G_474,7716,7716,18781,0.052002
cusparse,as-735_G_302,7716,7716,15788,0.0571289
cusparse,as-735_G_012,7716,7716,10867,0.059082
cusparse,as-735_G_473,7716,7716,18724,0.0551758
cusparse,as-735_G_305,7716,7716,15878,0.0561523
cusparse,as-735_G_379,7716,7716,16896,0.0529785
cusparse,as-735_G_718,7716,7716,8845,0.0600586
cusparse,as-735_G_586,7716,7716,21704,0.052002
cusparse,as-735_G_221,7716,7716,14293,0.0568848
cusparse,as-735_G_640,7716,7716,22765,0.0549316
cusparse,as-735_G_136,7716,7716,13004,0.0571289
cusparse,as-735_G_691,7716,7716,25117,0.0581055
cusparse,as-735_G_557,7716,7716,20932,0.052002
cusparse,as-735_G_619,7716,7716,22354,0.0549316
cusparse,as-735_G_278,7716,7716,15188,0.0559082
cusparse,as-735_G_456,7716,7716,18433,0.0551758
cusparse,as-735_G_037,7716,7716,11722,0.0639648
cusparse,as-735_G_487,7716,7716,19086,0.0561523
cusparse,as-735_G_320,7716,7716,16283,0.0568848
cusparse,as-735_G_665,7716,7716,23697,0.0529785
cusparse,as-735_G_204,7716,7716,14036,0.0588379
cusparse,as-735_G_572,7716,7716,21083,0.0559082
cusparse,as-735_G_113,7716,7716,12767,0.0581055
cusparse,as-735_G_662,7716,7716,23543,0.0529785
cusparse,as-735_G_203,7716,7716,14126,0.0581055
cusparse,as-735_G_114,7716,7716,12724,0.0539551
cusparse,as-735_G_575,7716,7716,21230,0.0559082
cusparse,as-735_G_509,7716,7716,19862,0.052002
cusparse,as-735_G_168,7716,7716,13713,0.0578613
cusparse,as-735_G_451,7716,7716,18490,0.052002
cusparse,as-735_G_030,7716,7716,11603,0.0561523
cusparse,as-735_G_327,7716,7716,16305,0.060791
cusparse,as-735_G_480,7716,7716,18875,0.0539551
cusparse,as-735_G_423,7716,7716,17619,0.0549316
cusparse,as-735_G_384,7716,7716,16963,0.0549316
cusparse,as-735_G_042,7716,7716,11764,0.0600586
cusparse,as-735_G_093,7716,7716,12396,0.0571289
cusparse,as-735_G_355,7716,7716,16370,0.0588379
cusparse,as-735_G_610,7716,7716,22271,0.052002
cusparse,as-735_G_271,7716,7716,14389,0.0529785
cusparse,as-735_G_507,7716,7716,19688,0.0568848
cusparse,as-735_G_166,7716,7716,13690,0.0568848
cusparse,as-735_G_329,7716,7716,16277,0.0568848
cusparse,as-735_G_617,7716,7716,22250,0.0568848
cusparse,as-735_G_276,7716,7716,15134,0.0549316
cusparse,as-735_G_500,7716,7716,19558,0.052002
cusparse,as-735_G_161,7716,7716,13525,0.0581055
cusparse,as-735_G_458,7716,7716,18418,0.0559082
cusparse,as-735_G_039,7716,7716,11711,0.0581055
cusparse,as-735_G_489,7716,7716,19180,0.0549316
cusparse,as-735_G_383,7716,7716,16960,0.052002
cusparse,as-735_G_424,7716,7716,17598,0.052002
cusparse,as-735_G_045,7716,7716,11797,0.0620117
cusparse,as-735_G_733,7716,7716,26467,0.0507812
cusparse,as-735_G_094,7716,7716,12429,0.0568848
cusparse,as-735_G_352,7716,7716,16202,0.0559082
cusparse,as-735_G_154,7716,7716,13412,0.0559082
cusparse,as-735_G_292,7716,7716,15568,0.0539551
cusparse,as-735_G_535,7716,7716,20287,0.0539551
cusparse,as-735_G_243,7716,7716,14627,0.0571289
cusparse,as-735_G_622,7716,7716,14066,0.0620117
cusparse,as-735_G_185,7716,7716,13862,0.059082
cusparse,as-735_G_128,7716,7716,12795,0.0581055
cusparse,as-735_G_549,7716,7716,19527,0.0498047
cusparse,as-735_G_598,7716,7716,21957,0.052002
cusparse,as-735_G_367,7716,7716,16665,0.0539551
cusparse,as-735_G_706,7716,7716,25588,0.0541992
cusparse,as-735_G_070,7716,7716,11913,0.0600586
cusparse,as-735_G_411,7716,7716,2488,0.0588379
cusparse,as-735_G_688,7716,7716,24578,0.052002
cusparse,as-735_G_238,7716,7716,14438,0.0529785
cusparse,as-735_G_659,7716,7716,23383,0.052002
cusparse,as-735_G_360,7716,7716,16530,0.0541992
cusparse,as-735_G_701,7716,7716,25711,0.0539551
cusparse,as-735_G_077,7716,7716,12073,0.0639648
cusparse,as-735_G_416,7716,7716,2654,0.0571289
cusparse,as-735_G_153,7716,7716,13379,0.0581055
cusparse,as-735_G_532,7716,7716,20201,0.0539551
cusparse,as-735_G_295,7716,7716,15632,0.0578613
cusparse,as-735_G_244,7716,7716,14649,0.0568848
cusparse,as-735_G_182,7716,7716,13854,0.0578613
cusparse,as-735_G_625,7716,7716,22327,0.0581055
cusparse,as-735_G_686,7716,7716,24165,0.052002
cusparse,as-735_G_121,7716,7716,12513,0.0561523
cusparse,as-735_G_540,7716,7716,20418,0.0571289
cusparse,as-735_G_236,7716,7716,14481,0.0551758
cusparse,as-735_G_591,7716,7716,21868,0.052002
cusparse,as-735_G_657,7716,7716,23277,0.0539551
cusparse,as-735_G_079,7716,7716,12055,0.0610352
cusparse,as-735_G_418,7716,7716,2656,0.0578613
cusparse,as-735_G_312,7716,7716,16108,0.0561523
cusparse,as-735_G_005,7716,7716,10782,0.0578613
cusparse,as-735_G_464,7716,7716,18688,0.0571289
cusparse,as-735_G_315,7716,7716,16144,0.0581055
cusparse,as-735_G_002,7716,7716,10687,0.0588379
cusparse,as-735_G_463,7716,7716,18692,0.0551758
cusparse,as-735_G_126,7716,7716,12735,0.0541992
cusparse,as-735_G_681,7716,7716,24015,0.052002
cusparse,as-735_G_547,7716,7716,20628,0.0549316
cusparse,as-735_G_596,7716,7716,21996,0.0549316
cusparse,as-735_G_231,7716,7716,14510,0.0549316
cusparse,as-735_G_650,7716,7716,22963,0.052002
cusparse,as-735_G_369,7716,7716,16668,0.0539551
cusparse,as-735_G_708,7716,7716,3591,0.0610352
cusparse,as-735_G_013,7716,7716,10925,0.0551758
cusparse,as-735_G_472,7716,7716,18692,0.0571289
cusparse,as-735_G_304,7716,7716,15862,0.0571289
cusparse,as-735_G_378,7716,7716,16860,0.0571289
cusparse,as-735_G_719,7716,7716,8982,0.0578613
cusparse,as-735_G_220,7716,7716,14314,0.059082
cusparse,as-735_G_587,7716,7716,21737,0.052002
cusparse,as-735_G_641,7716,7716,13274,0.0549316
cusparse,as-735_G_690,7716,7716,24658,0.0539551
cusparse,as-735_G_137,7716,7716,13060,0.0559082
cusparse,as-735_G_556,7716,7716,20884,0.0541992
cusparse,as-735_G_068,7716,7716,11895,0.0600586
cusparse,as-735_G_409,7716,7716,2527,0.0600586
cusparse,as-735_G_580,7716,7716,21387,0.0539551
cusparse,as-735_G_227,7716,7716,14377,0.0539551
cusparse,as-735_G_646,7716,7716,22836,0.0551758
cusparse,as-735_G_130,7716,7716,12895,0.0571289
cusparse,as-735_G_697,7716,7716,11831,0.0581055
cusparse,as-735_G_551,7716,7716,20797,0.0539551
cusparse,as-735_G_014,7716,7716,10949,0.0600586
cusparse,as-735_G_475,7716,7716,18806,0.0549316
cusparse,as-735_G_303,7716,7716,15840,0.059082
cusparse,as-735_G_066,7716,7716,11823,0.0629883
cusparse,as-735_G_407,7716,7716,2489,0.0571289
cusparse,as-735_G_371,7716,7716,16795,0.0541992
cusparse,as-735_G_710,7716,7716,6594,0.059082
cusparse,as-735_G_229,7716,7716,14454,0.0529785
cusparse,as-735_G_648,7716,7716,22895,0.0539551
cusparse,as-735_G_699,7716,7716,25558,0.052002
cusparse,as-735_G_255,7716,7716,14766,0.0559082
cusparse,as-735_G_634,7716,7716,22671,0.0549316
cusparse,as-735_G_193,7716,7716,13960,0.0559082
cusparse,as-735_G_142,7716,7716,13180,0.0578613
cusparse,as-735_G_284,7716,7716,15301,0.0549316
cusparse,as-735_G_523,7716,7716,20106,0.0568848
cusparse,as-735_G_252,7716,7716,14644,0.0510254
cusparse,as-735_G_194,7716,7716,13949,0.0568848
cusparse,as-735_G_633,7716,7716,22619,0.0510254
cusparse,as-735_G_145,7716,7716,13221,0.0561523
cusparse,as-735_G_524,7716,7716,20022,0.0529785
cusparse,as-735_G_283,7716,7716,15271,0.0561523
cusparse,as-735_G_061,7716,7716,11883,0.0629883
cusparse,as-735_G_400,7716,7716,17362,0.0551758
cusparse,as-735_G_376,7716,7716,16704,0.0561523
cusparse,as-735_G_589,7716,7716,21778,0.0490723
cusparse,as-735_G_717,7716,7716,8836,0.0620117
cusparse,as-735_G_139,7716,7716,13104,0.0568848
cusparse,as-735_G_558,7716,7716,20925,0.0539551
cusparse,as-735_G_498,7716,7716,19410,0.0532227
cusparse,as-735_G_449,7716,7716,18313,0.0529785
cusparse,as-735_G_028,7716,7716,11548,0.0610352
cusparse,as-735_G_511,7716,7716,19823,0.0581055
cusparse,as-735_G_170,7716,7716,13733,0.0559082
cusparse,as-735_G_606,7716,7716,22185,0.052002
cusparse,as-735_G_267,7716,7716,14407,0.052002
cusparse,as-735_G_085,7716,7716,12304,0.0539551
cusparse,as-735_G_722,7716,7716,8950,0.0549316
cusparse,as-735_G_343,7716,7716,15940,0.0561523
cusparse,as-735_G_435,7716,7716,17981,0.0559082
cusparse,as-735_G_392,7716,7716,17143,0.0549316
cusparse,as-735_G_054,7716,7716,11834,0.0620117
cusparse,as-735_G_725,7716,7716,8827,0.0610352
cusparse,as-735_G_082,7716,7716,12289,0.0620117
cusparse,as-735_G_344,7716,7716,15936,0.0539551
cusparse,as-735_G_395,7716,7716,17223,0.0581055
cusparse,as-735_G_432,7716,7716,17915,0.0581055
cusparse,as-735_G_053,7716,7716,11848,0.0629883
cusparse,as-735_G_338,7716,7716,15831,0.0568848
cusparse,as-735_G_516,7716,7716,20105,0.0549316
cusparse,as-735_G_177,7716,7716,13801,0.0581055
cusparse,as-735_G_601,7716,7716,22004,0.0529785
cusparse,as-735_G_260,7716,7716,14713,0.0510254
cusparse,as-735_G_564,7716,7716,20943,0.0539551
cusparse,as-735_G_105,7716,7716,12581,0.0559082
cusparse,as-735_G_673,7716,7716,23783,0.0559082
cusparse,as-735_G_212,7716,7716,14183,0.0568848
cusparse,as-735_G_491,7716,7716,19239,0.0620117
cusparse,as-735_G_336,7716,7716,15822,0.0581055
cusparse,as-735_G_440,7716,7716,17942,0.0549316
cusparse,as-735_G_021,7716,7716,11089,0.059082
cusparse,as-735_G_518,7716,7716,19958,0.0529785
cusparse,as-735_G_179,7716,7716,13822,0.0571289
cusparse,as-735_G_331,7716,7716,16203,0.0559082
cusparse,as-735_G_496,7716,7716,19266,0.0571289
cusparse,as-735_G_447,7716,7716,18288,0.0549316
cusparse,as-735_G_026,7716,7716,11153,0.0581055
cusparse,as-735_G_608,7716,7716,22267,0.0561523
cusparse,as-735_G_269,7716,7716,14365,0.0559082
cusparse,as-735_G_563,7716,7716,20967,0.0559082
cusparse,as-735_G_102,7716,7716,12524,0.0510254
cusparse,as-735_G_674,7716,7716,23805,0.052002
cusparse,as-735_G_215,7716,7716,14224,0.0578613
cusparse,soc-Epinions1,75888,75888,508837,0.065918
cusparse,sx-superuser_C2A,194085,194085,289487,0.0810547
cusparse,sx-superuser,194085,194085,924886,0.0817871
cusparse,sx-superuser_C2Q,194085,194085,291030,0.0759277
cusparse,sx-superuser_A2Q,194085,194085,403578,0.0759277
cusparse,roadNet-CA,1971281,1971281,5533214,0.192139
cusparse,soc-sign-bitcoin-alpha_Time,3783,3783,24186,0.0529785
cusparse,soc-sign-bitcoin-alpha,3783,3783,24186,0.052002
cusparse,soc-sign-epinions,131828,131828,841372,0.0759277
cusparse,p2p-Gnutella06,8717,8717,31525,0.0559082
cusparse,Oregon-2_G_4,11806,11806,63076,0.0578613
cusparse,Oregon-2_G_3,11806,11806,63522,0.0571289
cusparse,Oregon-2,11806,11806,65460,0.059082
cusparse,Oregon-2_G_2,11806,11806,61710,0.0559082
cusparse,Oregon-2_G_5,11806,11806,62868,0.0549316
cusparse,Oregon-2_G_8,11806,11806,64574,0.0568848
cusparse,Oregon-2_G_6,11806,11806,61886,0.0541992
cusparse,Oregon-2_G_1,11806,11806,62360,0.0529785
cusparse,Oregon-2_G_7,11806,11806,62606,0.0529785
cusparse,Oregon-2_G_9,11806,11806,65460,0.0581055
cusparse,email-Eu-core,1005,1005,25571,0.0551758
cusparse,email-Eu-core_Communities_all,1005,42,1005,0.0471191
cusparse,ca-HepPh,12008,12008,237010,0.0539551
cusparse,roadNet-TX,1393383,1393383,3843320,0.153076
cusparse,amazon0505,410236,410236,3356824,0.125977
cusparse,soc-sign-Slashdot090216,81871,81871,545671,0.0610352
cusparse,cell1,7055,7055,34855,0.0500488
cusparse,cell2,7055,7055,34855,0.052002
cusparse,Hardesty2,929901,303645,4020731,0.160889
cusparse,trans5,116835,116835,766396,0.0678711
cusparse,Hardesty1,938905,938905,12143314,0.239014
cusparse,dc3,116835,116835,766396,0.114014
cusparse,ckt11752_dc_1,49702,49702,333029,0.0710449
cusparse,ckt11752_tr_0,49702,49702,333029,0.059082
cusparse,trans4,116835,116835,766396,0.0708008
cusparse,dc1,116835,116835,766396,0.0688477
cusparse,dc2,116835,116835,766396,0.0700684
cusparse,TF11,216,236,1607,0.0439453
cusparse,Hardesty3,8217820,7591564,40451632,0.768066
cusparse,TF16,15437,19321,216173,0.0541992
cusparse,TF12,488,552,4231,0.0529785
cusparse,TF18,95368,123867,1597545,0.0849609
cusparse,TF15,6334,7742,80057,0.0549316
cusparse,TF17,38132,48630,586218,0.065918
cusparse,TF10,99,107,622,0.0449219
cusparse,TF14,2644,3160,29862,0.0510254
cusparse,TF13,1121,1302,11185,0.0510254
cusparse,circuit_2,4510,4510,21199,0.0551758
cusparse,TF19,241029,317955,4370721,0.125977
cusparse,circuit_1,2624,2624,35823,0.0529785
cusparse,circuit_4,80209,80209,307604,0.0600586
cusparse,circuit_3,12127,12127,48137,0.0551758
cusparse,3elt_dual,9000,9000,26556,0.0578613
cusparse,se_G_07,512,512,1532,0.0471191
cusparse,se_G_09,2048,2048,6140,0.0551758
cusparse,se_G_11,8192,8192,24572,0.0532227
cusparse,se_G_08,1024,1024,3066,0.0529785
cusparse,se_G_06,256,256,762,0.0500488
cusparse,se_G_01,8,8,20,0.0471191
cusparse,se,32768,32768,98300,0.0600586
cusparse,se_G_10,4096,4096,12282,0.0578613
cusparse,se_G_13,32768,32768,98300,0.0549316
cusparse,se_G_02,16,16,42,0.0458984
cusparse,se_G_05,128,128,380,0.0439453
cusparse,se_G_12,16384,16384,49146,0.0578613
cusparse,se_G_04,64,64,186,0.0490723
cusparse,se_G_03,32,32,92,0.0449219
cusparse,big_dual,30269,30269,89858,0.0578613
cusparse,cca,49152,49152,139264,0.0600586
cusparse,cca_G_07,4608,4608,12800,0.0529785
cusparse,cca_G_09,22528,22528,63488,0.0588379
cusparse,cca_G_10,49152,49152,139264,0.0610352
cusparse,cca_G_08,10240,10240,28672,0.0549316
cusparse,cca_G_01,24,24,56,0.0488281
cusparse,cca_G_06,2048,2048,5632,0.0559082
cusparse,cca_G_05,896,896,2432,0.0529785
cusparse,cca_G_02,64,64,160,0.0478516
cusparse,cca_G_03,160,160,416,0.045166
cusparse,cca_G_04,384,384,1024,0.0458984
cusparse,brack2,62631,62631,733118,0.0668945
cusparse,whitaker3_dual,19190,19190,57162,0.0598145
cusparse,diag,2559,2559,8184,0.0539551
cusparse,ukerbe1_dual,1866,1866,7076,0.0539551
cusparse,stufe,1036,1036,3736,0.052002
cusparse,bfly_G_04,384,384,1536,0.0461426
cusparse,bfly_G_03,160,160,640,0.0439453
cusparse,bfly_G_02,64,64,256,0.0458984
cusparse,bfly_G_05,896,896,3584,0.0549316
cusparse,bfly_G_08,10240,10240,40960,0.0559082
cusparse,bfly_G_06,2048,2048,8192,0.0549316
cusparse,bfly_G_01,24,24,96,0.0441895
cusparse,bfly_G_10,49152,49152,196608,0.0600586
cusparse,bfly_G_07,4608,4608,18432,0.0551758
cusparse,bfly_G_09,22528,22528,90112,0.059082
cusparse,bfly,49152,49152,196608,0.0568848
cusparse,grid1_dual,224,224,840,0.0439453
cusparse,shock-9,36476,36476,142580,0.0578613
cusparse,crack,10240,10240,60760,0.0539551
cusparse,biplane-9,21701,21701,84076,0.0559082
cusparse,ukerbe1,5981,5981,15704,0.0549316
cusparse,airfoil1_dual,8034,8034,23626,0.052002
cusparse,L,956,956,3640,0.052002
cusparse,whitaker3,9800,9800,57978,0.0539551
cusparse,grid2,3296,3296,12864,0.0549316
cusparse,crack_dual,20141,20141,60086,0.0571289
cusparse,debr_G_10,4096,4096,16378,0.0541992
cusparse,debr_G_17,524288,524288,2097146,0.0998535
cusparse,debr_G_06,256,256,1018,0.0458984
cusparse,debr_G_01,8,8,26,0.0419922
cusparse,debr_G_08,1024,1024,4090,0.0559082
cusparse,debr_G_16,262144,262144,1048570,0.0820312
cusparse,debr_G_11,8192,8192,32762,0.0561523
cusparse,debr_G_18,1048576,1048576,4194298,0.153076
cusparse,debr_G_09,2048,2048,8186,0.0488281
cusparse,debr_G_07,512,512,2042,0.0458984
cusparse,debr_G_04,64,64,250,0.0458984
cusparse,debr_G_03,32,32,122,0.0429688
cusparse,debr_G_12,16384,16384,65530,0.0551758
cusparse,debr_G_15,131072,131072,524282,0.0629883
cusparse,debr_G_02,16,16,58,0.0458984
cusparse,debr_G_05,128,128,506,0.046875
cusparse,debr_G_14,65536,65536,262138,0.0578613
cusparse,debr_G_13,32768,32768,131066,0.0578613
cusparse,debr,1048576,1048576,4194298,0.153076
cusparse,wave,156317,156317,2118662,0.0949707
cusparse,airfoil1,4253,4253,24578,0.0568848
cusparse,grid1,252,252,952,0.046875
cusparse,3elt,4720,4720,27444,0.0529785
cusparse,L-9,17983,17983,71192,0.0571289
cusparse,ccc_G_08,10240,10240,30720,0.059082
cusparse,ccc_G_01,24,24,72,0.0400391
cusparse,ccc_G_06,2048,2048,6144,0.0529785
cusparse,ccc_G_10,49152,49152,147456,0.0598145
cusparse,ccc,49152,49152,147456,0.0598145
cusparse,ccc_G_07,4608,4608,13824,0.0539551
cusparse,ccc_G_09,22528,22528,67584,0.059082
cusparse,ccc_G_03,160,160,480,0.0441895
cusparse,ccc_G_04,384,384,1152,0.0490723
cusparse,ccc_G_05,896,896,2688,0.052002
cusparse,ccc_G_02,64,64,192,0.0461426
cusparse,cage_G_09,58,58,174,0.0410156
cusparse,cage_G_07,58,58,174,0.0441895
cusparse,cage_G_32,26,26,104,0.046875
cusparse,cage_G_35,30,30,150,0.0410156
cusparse,cage_G_40,114,114,912,0.0458984
cusparse,cage_G_24,70,70,210,0.0439453
cusparse,cage_G_23,70,70,210,0.0419922
cusparse,cage_G_16,58,58,174,0.0471191
cusparse,cage_G_11,58,58,174,0.0439453
cusparse,cage_G_18,58,58,174,0.0449219
cusparse,cage_G_41,118,118,1062,0.0439453
cusparse,cage_G_34,80,80,320,0.0441895
cusparse,cage_G_33,76,76,304,0.0461426
cusparse,cage_G_06,58,58,174,0.045166
cusparse,cage_G_01,10,10,30,0.0449219
cusparse,cage_G_08,58,58,174,0.046875
cusparse,cage_G_19,58,58,174,0.0449219
cusparse,cage_G_10,58,58,174,0.0449219
cusparse,cage_G_17,58,58,174,0.0480957
cusparse,cage_G_22,58,58,174,0.0439453
cusparse,cage_G_25,70,70,210,0.0449219
cusparse,cage_G_14,58,58,174,0.0471191
cusparse,cage_G_13,58,58,174,0.0471191
cusparse,cage_G_26,112,112,336,0.0490723
cusparse,cage_G_21,58,58,174,0.0449219
cusparse,cage_G_28,272,272,816,0.046875
cusparse,cage_G_39,94,94,752,0.0429688
cusparse,cage_G_45,366,366,5124,0.0549316
cusparse,cage_G_42,146,146,1314,0.0449219
cusparse,cage_G_30,620,620,1860,0.0490723
cusparse,cage_G_37,62,62,372,0.0441895
cusparse,cage,366,366,5124,0.0458984
cusparse,cage_G_02,14,14,42,0.0449219
cusparse,cage_G_05,58,58,174,0.0419922
cusparse,cage_G_29,406,406,1218,0.0480957
cusparse,cage_G_20,58,58,174,0.0429688
cusparse,cage_G_27,126,126,378,0.0410156
cusparse,cage_G_12,58,58,174,0.0458984
cusparse,cage_G_15,58,58,174,0.0449219
cusparse,cage_G_04,30,30,90,0.0480957
cusparse,cage_G_03,24,24,72,0.0439453
cusparse,cage_G_36,42,42,210,0.0441895
cusparse,cage_G_31,19,19,76,0.0480957
cusparse,cage_G_43,182,182,1820,0.0471191
cusparse,cage_G_38,50,50,350,0.0441895
cusparse,cage_G_44,266,266,3192,0.0551758
cusparse,netz4504_dual,615,615,2342,0.0510254
cusparse,stufe-10,24010,24010,92828,0.0559082
cusparse,netz4504,1961,1961,5156,0.0539551
cusparse,grid2_dual,3136,3136,12224,0.0551758
cusparse,GL7d12,8899,1019,37519,0.0559082
cusparse,GL7d15,460261,171375,6080381,0.201172
cusparse,GL7d24,21074,105054,593892,0.0681152
cusparse,GL7d11,1019,60,1513,0.052002
cusparse,GL7d23,105054,349443,2695430,0.130127
cusparse,GL7d16,955128,460261,14488881,0.398926
cusparse,GL7d13,47271,8899,356232,0.0639648
cusparse,GL7d20,1437547,1911130,29893084,0.824951
cusparse,GL7d26,305,2798,7412,0.0510254
cusparse,GL7d18,1955309,1548650,35590540,0.901123
